PART_NO,ITEM_DESC,DEPT_CNTL,MSTR_NO,VOLUME,SURF_A,x_cog,y_cog,z_cog,PC1,PC2,Distance
18-52793-000,BKT AIR SPRG LWR M2 CRW 390,R,65003,552016.0,186644.0,3799440.0,0.0154226,200978.0,0.741199458765951,1.9173252268669412,2.812150110994941
18-52940-000,"BRKT-LATERAL ROD,TOP,HX,101""",O,65013,78074.0,39883.5,2378050.0,-8495.48,179652.0,-0.7807352011426913,1.01758507570618,1.9906947502596881
18-53612-000,"BRACKET-REAR,HEADLINER",N,67312,943067.0,611432.0,1406330.0,-67.603,1442080.0,1.8853558295135096,2.547607473643199,3.8313950563162895
18-53612-001,"BRKT-REAR,HDLNR,EXT/CREW",N,67305,774839.0,505795.0,1404380.0,-82.2806,1452710.0,1.4180038109890243,2.8415703082180683,3.9007614814213154
18-53612-002,"BRACKET-REAR,HEADLINER",N,67312,940699.0,610925.0,1406370.0,-283.82,1442020.0,1.8815790442042202,2.547799894300773,3.829731891753369
18-54517-000,"BRKT-MTG,BODY,B2",W,65001,171082.0,59614.9,4746610.0,-455205.0,106031.0,-0.47330507379979825,1.7785661152099153,2.6287523198207956
18-54529-000,"BRKT-MTG,BODY,B2",W,65001,304386.0,105216.0,6221600.0,-459184.0,113087.0,-0.19978693904347578,2.3748605670115226,3.1852119729732142
18-54542-010,REINF-TETHER BRKT,N,82002,18428.8,13148.5,1352220.0,-365000.0,-19120.8,-0.6024011117969719,0.8024684473157224,1.7234367552353063
18-54563-010,REINF-TETHER BRKT,N,82005,15166.8,10974.5,-14512.0,31288.6,-30000.0,-0.5694721505957946,0.038896205068436336,1.0306313516755385
18-54677-000,"BRKT-TRANSPORT,XC",W,82005,44050.9,23109.8,17102.6,187475.0,12700.0,-0.47557101356999065,0.032797265369668656,0.9741530574611582
18-57320-000,"BRKT-MTG,CABLE,PULL",N,70413,42228.8,29818.3,1235370.0,-981329.0,372289.0,-0.6612803973665184,1.8452280831934218,2.735307373396661
18-58320-001,"CVR-LNDG BRKT,AFT,RH,NO ACS DR",N,74501,297479.0,202334.0,2183610.0,1013350.0,1183550.0,0.05451083924707444,2.083366869205542,2.885851182799278
18-58320-002,"CVR-LNDG BRKT,AFT,LH,NO ACS DR",N,74513,297483.0,202335.0,2183610.0,-1013350.0,1183550.0,-0.07856698639834438,3.4193501144747342,4.222986380732479
18-58320-003,"CVR-LNDG BRKT,AFT,RH,NO ACS DR",N,74513,292421.0,198943.0,2184770.0,1013730.0,1183250.0,0.028869050409249964,2.04411018366242,2.8464545864801876
18-58793-000,BKT CAB SHOCK MNT LWR MNT,R,65001,65758.8,30715.9,2550000.0,-262000.0,191201.0,-0.3382505109570774,1.1842001716480626,2.019650810118282
18-58808-000,BKT-SHOCK MTG LWR 112 SP M2,R,65001,56433.0,27309.8,-19619.6,0.694835,12548.9,-0.2874430692358605,-0.29336619090436716,0.5977184580459121
18-58938-010,"BRKT-MOUNTING,BUNK,MRXT,LH",N,74505,218772.0,100177.0,3034970.0,-1059690.0,1268240.0,-0.5528421777099535,3.9096276142621553,4.747384225116467
18-58938-020,"BRKT-MOUNTING,BUNK,MRXT,RH",N,74505,218772.0,100177.0,3034970.0,-1059690.0,1268240.0,-0.5528421777099535,3.9096276142621553,4.747384225116467
18-58993-010,"BRKT-SUPPORT,VANITY",N,82802,14140.6,10531.9,423869.0,-937410.0,-156792.0,-0.6150926935904203,0.5808627087347334,1.5245271242923528
18-59106-001,"BRKT-LATERAL ROD,LWR,P3",R,65013,350271.0,119490.0,4449030.0,-461374.0,88809.6,0.3847806886244735,2.538766625379769,3.360324121755464
18-59186-010,"BRKT-SUPPORT,VANITY,LH",N,82802,23482.9,17045.3,1309260.0,-955255.0,-133813.0,-0.5916493329707319,0.9816912250234594,1.8879079798166696
18-59186-020,"BRKT-SUPPORT,VANITY,RH",N,82802,23482.9,17045.3,1309260.0,-955255.0,-133813.0,-0.5916493329707319,0.9816912250234594,1.8879079798166696
18-59460-001,"BRKT-LEVELING VALVE,CAB",R,65001,3182.35,3730.66,100474.0,-361645.0,294389.0,-0.5261907653861437,0.4315689783948782,1.3518094804398357
18-60164-000,"PLUG-BRKT,BAG DR HANDLE,B-PLR",N,67304,1363.32,1828.52,1229480.0,-953056.0,417302.0,-0.8120146724117315,1.8853935035932337,2.8153326602044237
18-60273-000,"BRKT-TRACK ROD,CAB",R,65001,107570.0,39605.5,53455.5,158325.0,317013.0,-0.2846623071846712,0.08811466952408117,0.9430745364067323
18-61051-000,BKT-SHOCK MTG UPR 112 SP M2,R,65001,184713.0,68327.2,2671660.0,-0.108567,440197.0,-0.1638932062315481,1.4264593805976418,2.236872128549308
18-61384-001,"CVR-LANDING BRKT,UPR BUNK,RH",N,74501,162327.0,111098.0,2112670.0,1015370.0,1199250.0,-0.3961892568552786,2.087954439635286,2.9209610258660446
18-61384-002,"CVR-LANDING BRKT,UPR BUNK,LH",N,74513,162327.0,111098.0,2112670.0,-1015360.0,1199250.0,-0.5295204348803619,3.426672784853,4.265338429812464
18-61384-003,"CVR-LANDING BRKT,UPR BUNK,RH",N,74513,146434.0,100438.0,2113330.0,1007680.0,1189030.0,-0.45486450678554996,2.0397511151596284,2.882476898107998
18-61396-002,"CVR-LND BRKT,AFT,LH,W/ACS DR",N,74513,258206.0,175584.0,2171670.0,-1001440.0,1189710.0,-0.2102189064794225,3.418913128425584,4.227856940567781
18-61396-003,"CVR-LND BRKT,AFT,RH,W/ACS DRRH",N,74513,253139.0,172191.0,2172770.0,1001640.0,1189490.0,-0.10428276940656724,2.0600580775969446,2.865361718467955
18-61663-000,"BRKT-SWITCH,REGEN",W,28F02,4163.53,5338.13,1037530.0,-745982.0,804942.0,-0.8944747689662879,2.1919024883333593,3.1325184859591895
18-62388-000,"BRKT-MTG,LATCH,DR,ACS/BAG",N,69506,17288.0,18913.9,2891440.0,-1159790.0,964142.0,-0.9144317988263875,3.529888712861772,4.433117774752008
18-62388-001,"BRKT-MTG,LATCH,DR,ACS/BAG",N,69506,17288.0,18913.9,2891440.0,-1159790.0,964142.0,-0.9144317988263875,3.529888712861772,4.433117774752008
18-62402-000,"BRKT-SHOCK ABSORBER,UPPER,24U",R,65008,90135.1,43066.4,30523.4,-0.861403,-27209.9,-0.018238363412677868,0.4028777615812352,1.2060301500966706
18-62533-000,BRKT-LEVELING VALVE,R,65001,39649.4,19173.9,10102.2,-52727.1,-19642.3,-0.3243624220028814,-0.29344454489061683,0.6178111128227192
18-62535-000,"BRKT,CAB SHOCK,M2",R,65001,214075.0,98244.9,-14452.2,66128.4,8628.95,0.10694071789237135,-0.3523344236448922,0.45724003950910336
18-62536-000,"BRKT,CAB SHOCK,M2",R,65001,164764.0,74249.4,13693.5,43416.7,23412.8,-0.027387983784672984,-0.29990153709830564,0.5052636787397962
18-62634-010,"BRACKET-MOUNTING,DRAWER REFRIG",N,71904,1314230.0,837296.0,2200800.0,2.92367,5997.53,3.519710743985624,0.9135655280581655,3.8923981375927714
18-62813-000,"BRKT-MTG,OBC,PPT SYSTEM",V,78605,103928.0,151039.0,-6429.07,-0.277679,-0.0185885,-0.07928704816166753,-0.03866926204603558,0.7708894402549084
18-62905-000,"BRKT-SPEAKER,QCM,OVHD CNSL",V,78605,32599.4,44763.3,-331.848,63174.2,-3111.76,-0.5245729076430029,-0.07488170584853307,0.9122862559394664
18-62979-000,"BRKT-B PILLAR TRANSITION,48XT",N,67304,175332.0,113854.0,1727940.0,-1159740.0,947092.0,-0.43334213732152393,3.0165556538667775,3.846417536915003
18-63006-000,"SUPPORT BRKT,NOISE SHIELD",N,67702,54301.5,54986.6,426929.0,950000.0,-227091.0,-0.2677486084954066,-0.7505607907114431,0.2982204453865804
18-63312-000,"BRKT-CAB MOUNTING,REAR",R,65001,152061.0,56158.1,-19066.1,-0.428865,13053.5,-0.10393340636769742,-0.29774336368985,0.5210453483952427
18-63345-000,"BRKT,TRACK ROD,UPPER,FWD",N,65013,113530.0,54195.2,2847500.0,348875.0,-68696.2,-0.31978550748894896,0.8157681535974797,1.6546331119438284
18-63346-000,"BRKT,TRACK ROD,UPPER,REAR",N,65013,123729.0,59392.5,2860930.0,364413.0,-64392.4,-0.29273567886955004,0.8164414221590358,1.6498539329946131
18-63354-000,"BRKT-SUPT, PARKED HVAC",N,82013,27317.7,28741.3,1577520.0,-983820.0,-32157.5,-0.5508737916822691,1.380245217697254,2.257522334576129
18-63461-000,"BRKT-CAB MOUNT,VALVE,LEVEL",N,82005,24865.7,16705.3,13827.6,-48835.0,-28132.1,-0.5459558546055284,0.10674829160096373,1.0740175515105153
18-63794-000,"BRKT-AIR BAG,CAB MTG SUPT,",R,65003,161377.0,72777.6,-9788.07,933.375,37602.5,0.05587664697338605,0.16484322614178354,0.9676492618509717
18-63854-010,"BRKT-REINF,UNDERBODY,BBOX,P3",N,82002,116179.0,41013.4,1337370.0,318510.0,-9380.09,-0.3818547884118795,0.34207137291625006,1.2149000239627594
18-63905-001,"BRKT-SUPPORT,MTG,U'BODY,GAL",N,82002,52702.1,37977.6,2951600.0,-600122.0,-40264.4,-0.49092521545560075,1.5676403147884361,2.4256899891990797
18-63905-002,"BRKT-SUPPORT,MTG,UBDY,GAL",N,82002,52647.6,37926.0,2951660.0,-600174.0,-40233.1,-0.4911725689076991,1.567752269984106,2.4258520892586892
18-64047-000,BRKT-CANCEL CAM,N,29901,7855.62,6326.22,13.4907,-8065.78,8804.12,-0.602291004246389,0.15059954322061245,1.1413920157113149
18-64168-000,"BRACKET-RETAINER,BATTERY",R,29018,170070.0,93586.3,-549619.0,-39131.5,221017.0,0.12442363082078715,0.43998242970732243,1.2462226497834423
18-64177-000,"BRKT-MTG,BODY,B2",W,65001,131110.0,45750.2,0.0573641,-19978.2,30432.3,-0.5069159196578797,-0.5300691313997514,0.5983897873353002
18-64275-000,"BRKT-WST,SHOCK ABS LWR,LH",R,65013,69049.3,19190.0,20955.0,-19969.3,-25367.4,-0.15039780096549143,0.30924857537404266,1.1254915604171472
18-64275-001,"BRKT-WST,SHOCK ABS LWR,RH",R,65013,69049.3,19190.0,20955.0,-19969.3,-25367.4,-0.15039780096549143,0.30924857537404266,1.1254915604171472
18-64533-000,"BRKT-HINGE,GRILLE,FLH",N,64608,8808.24,5184.24,-114858.0,-465253.0,628613.0,-0.9431240702715491,0.8439051567722632,1.9102935086535027
18-64534-010,BRKT-CAB SHOCK MT UPR M2E,R,65001,58595.7,27865.7,-17375.8,-1621.74,-8874.04,-0.2771627489436851,-0.32401442713565964,0.5662777449361504
18-64535-010,BRKT-CAB SHOCK MT LWR M2E,R,65001,56772.6,27073.3,-19248.1,-9831.62,-34333.4,-0.27423918909329803,-0.3577379459749821,0.5364533348472361
18-64678-000,"BRKT-CAB MTG,M2 160,305,AIR",R,65003,629399.0,280067.0,-355.456,2712.73,56986.6,1.19310622983632,0.16673409477480053,1.517031000882102
18-64979-000,"BRACKET-COATHOOK,M2",N,67304,15395.3,16294.4,2559460.0,-220078.0,1465490.0,-1.0245039658986075,3.510929904469976,4.439342129383301
18-65172-000,"BRKT-HARNESS,DOOR,LH",N,65501,15558.9,13147.8,3097.56,78625.9,2861.63,-0.5660416921359618,0.07343425179955204,1.057085641331188
18-65172-001,"BRKT-HARNESS,DOOR,RH",N,65501,15558.9,13147.8,3097.56,78625.9,2861.63,-0.5660416921359618,0.07343425179955204,1.057085641331188
18-65345-000,"BRKT-REINF,FLEX-STEPS,LH-AFT",1,67702,107326.0,70643.3,2283230.0,-1157550.0,-171959.0,-0.5381977661926818,1.3180656055034812,2.194170835147052
18-65345-001,"BRKT-REINF,FLEX-STEPS,LH-FWD",1,67702,107326.0,70643.3,2283230.0,-1157550.0,-171959.0,-0.5381977661926818,1.3180656055034812,2.194170835147052
18-65454-001,"BRKT-SHOCK,UPR,CAB,38N",R,65001,84295.6,42305.4,4640470.0,-475743.0,365330.0,-0.34706152735793455,2.429436960189117,3.2532341632179524
18-65467-020,"BRACKET-SUPPORT,ROCKER PANEL",N,82802,25781.4,28445.3,1945000.0,-1093880.0,-172013.0,-0.5444210262782143,1.271592207845264,2.1509348104127954
18-65468-000,"BRKT-SUPPORT,BLOCK HEATER,P3",V,82802,15556.1,13379.4,477048.0,-961086.0,-184719.0,-0.665658644666692,0.518389166984096,1.4908535613314795
18-65520-000,"BRKT-COWL,RH,FLH",N,828D1,23656.1,12107.4,-25822.6,-44281.5,-0.151243,-0.5677056073704663,0.15051480997553282,1.1226553513241642
18-65752-000,"BRKT-RESTRAINT,UPPER BUNK",N,74519,26591.1,16437.4,2427500.0,-1019230.0,1521480.0,-1.0764451380729105,4.104700435062034,5.029346995179611
18-65856-010,"BRACKET-SUPPORT,PHVAC",N,68906,12163.0,13909.0,-0.00736522,29980.7,-47844.6,-0.5556502607937998,0.01844173795191218,1.0059506579219457
18-65890-010,"BRKT-GRAB HANDLE,EXTENDER MTD",N,67808,28999.9,19074.7,43208.8,32846.8,-14001.8,-0.5515218517659941,0.005442097352877896,0.9929656843713248
18-65989-000,"BRKT-REAR MTG,HEADLINER,M2",N,67312,923420.0,596332.0,1403050.0,170.335,1446160.0,1.8124955652588168,2.553965421358045,3.802180945267714
18-65989-001,"BRKT-REAR MTG,HEADLINER",N,67312,922438.0,596098.0,1403070.0,-191.073,1446150.0,1.8108204246121906,2.5542549812488873,3.801649783624317
18-66329-000,"BRKT-RECEIVER DRIER,TRIPAC,BOC",N,59905,44693.5,60714.4,3118900.0,0.0364144,264940.0,-0.45902645792543434,1.7390807549663674,2.5872820447324822
18-66427-000,"BRACKET-DASH,LONG TUNNEL",N,82003,153883.0,105615.0,9353.15,86999.0,133357.0,-0.15938489929320815,0.22815288132837816,1.0470279511573959
18-66689-000,"BRKT-ADJ PDLS,BOX,NEWMAR",W,82402,1742550.0,754846.0,-370654.0,54777.7,332613.0,3.485911298849786,0.3255843773464653,3.639176963524089
18-66845-000,"BRKT-ADJ PDLS,FLT PLT MNT",W,10612,372303.0,227448.0,201122.0,165729.0,1708.0,0.5322417531187917,0.02089627223039663,0.9664690311324234
18-67161-000,"KIT-SEAL,FOAM INVRTR,MTG,BRKT",V,33704,66731.1,27207.3,2662380.0,-794700.0,-1905.0,-0.591853957731209,1.6736483257268553,2.5519020589254304
18-67398-000,"BRKT-TRACK ROD MNT UPR,280,M2",R,65001,244648.0,85177.6,5369.61,-39586.6,-51190.6,0.09523114115474506,-0.36391084692897796,0.4438734931363326
18-67476-010,"BRKT-SUPPORT,LWR COWL,LH",N,82802,442898.0,207028.0,81457.6,-785736.0,-779035.0,0.6569209809350199,-0.6320785508731773,0.6535477740854534
18-67476-020,"BRKT-STFNR,LWR COWL,122,LH&RH",N,82802,126013.0,62194.9,76583.2,-955845.0,-772905.0,-0.14587210919704938,-0.4886289413931945,0.35768206651433
18-67476-040,"BRKT-SUPPORT,LWR COWL,RH",N,82802,96729.7,47670.5,120025.0,-950955.0,-772927.0,-0.2228297343800774,-0.4726093251048957,0.41305144702697366
18-67509-000,"BRKT-CABINET,NARROW,UPPER,24U",N,63603,339366.0,210856.0,1592500.0,-942431.0,1235440.0,-0.02264341970904203,3.2210448698881193,4.023681106895455
18-67559-000,"BRKT-TRACK ROD MNT UPR,160,M2",R,65003,183682.0,64885.4,5306.74,-41911.5,-32903.1,0.06374708855267605,0.09249753406514706,0.895638676671312
18-67560-000,BRKT-SHK MNT UPR M2,R,65003,306118.0,105305.0,3762440.0,-285807.0,250695.0,0.20972596204337038,2.1861795814162988,2.9941682035876487
18-67561-000,BRKT-SHK TRK ROD 180 CREW,R,65003,333562.0,114443.0,55825.6,3322.68,58415.2,0.3423607019163259,0.21204033489448887,1.0625884778124108
18-67562-000,"BRKT-LEAF SPRING UPR LH,M2",R,65003,248189.0,86545.8,2273.05,47705.9,-45600.2,0.20515050758349665,0.007436182424356785,0.8293720061678113
18-67563-000,"BRKT-LEAF SPRING UPR RH,M2",R,65003,234616.0,81364.1,2238.48,-47192.5,-42540.0,0.16832273252855443,0.07729553149931291,0.8910870328531448
18-67564-000,"BRKT-LEAF SPRING UPR RH,M2",R,65003,187173.0,65795.9,2078.24,-45097.8,-31308.1,0.0692401097214361,0.09560151552537167,0.8989877162748331
18-67565-000,BRKT CAB SHK MNT UPPER M2 CRW,R,65001,319360.0,110410.0,3763190.0,369929.0,352513.0,0.14968375911025272,1.4717323759773349,2.2774394451024724
18-67566-000,BRKT CAB SHK MNT LWR M2 CRW,R,65001,293251.0,101498.0,3763220.0,365408.0,259439.0,0.12403389795431609,1.334999093514605,2.139591748365058
18-67567-000,"BRKT-LEAF SPRING UPR LH,M2",R,65003,196267.0,69518.1,2094.81,-3945.65,-33596.4,0.09354157990377068,0.06363870922726235,0.8686160691815105
18-67819-001,"BRKT-TRACK ROD,CHASSIS",R,65018,704291.0,240377.0,3272810.0,-450898.0,15471.1,1.0941742125528537,1.731572499849792,2.7498814083667105
18-67820-000,"BRKT-AIR SPRING,CAB",R,65001,117621.0,57651.5,3420610.0,-262000.0,228170.0,-0.20829233875714823,1.5854153781599083,2.3992197082637765
18-67926-000,"BRACKET-TRACK ROD,38N,123",R,65018,400099.0,135426.0,-1333.85,-31774.8,6796.98,0.4895188669645802,0.14064652318188167,1.0507772163245386
18-68067-000,"BRKT-TRACK ROD W/BBOX,38N,AFT",R,65018,438099.0,152915.0,18956.4,-30183.3,-8103.76,0.5894371575662499,0.12258066197972664,1.0830561507194831
18-68067-001,"BRKT-TRACK ROD W/BBOX,38N,FWD",R,65018,191804.0,67571.9,-29627.2,-38524.9,-3242.44,0.07360099677827414,0.1306318252928799,0.9341912192103415
18-68125-000,"BRKT-TRACK ROD,38N,113 DAYCAB",R,65013,209813.0,73631.1,6845.08,-26565.5,61941.9,0.13696910772947954,0.4320625502694337,1.2393885089511438
18-68126-000,"BRKT-TRACK ROD,38N,113 F-FWD",R,65018,136817.0,49686.2,-25936.7,-32397.3,123.771,-0.0374613323536723,0.136224205889252,0.9407062044817521
18-68126-001,"BRKT-TRACK ROD,38N,113 F-FWD",R,65018,192975.0,57503.8,62482.3,-46123.0,179259.0,-0.01918792080189088,0.4503560956553746,1.2535116505895616
18-68467-010,BRKT-RETAINER BATT W/ ISO MNT,N,71U03,145932.0,111673.0,5076.95,199648.0,21902.8,-0.0931292712564844,0.020096380625179187,0.8310140088755615
18-68648-010,"BRKT-REINF,C PILLAR,LH",N,82102,229046.0,140284.0,3019260.0,-1091680.0,624489.0,-0.19369064380003226,2.9742853255938257,3.7830092704635794
18-68648-020,"BRKT-REINF,C PILLAR,RH",N,82102,226321.0,138676.0,3019080.0,1091630.0,624416.0,-0.06829646732549384,1.4926367583770552,2.2969136835695716
18-68683-001,BRKT-TREAD PLATE,N,67202,74019.1,75412.2,17027.5,19126.9,236955.0,-0.3621738065375239,0.4788443027565993,1.3386838144697952
18-68703-000,"BRKT-REINF,SHOCK MOUNT,LHS",N,82002,112777.0,51275.8,-101666.0,-1191.32,10826.9,-0.3724477317363114,0.012974312886339275,0.9074449631295728
18-68703-001,"BRKT-REINF,SHOCK MOUNT,RHS",N,82002,112313.0,51013.6,50804.2,1168.5,-46694.4,-0.355971858856011,-0.014885650388639253,0.8751839508832691
18-68704-000,"BRKT-AIRSPRING,LOWER,38N,113-L",N,65001,249255.0,118109.0,61084.7,-341984.0,-8898.34,-0.1813230076202616,-0.3797910392409095,0.47064717936465345
18-68704-001,"BRKT-AIRSPRING,LOWER,38N,113-R",N,65001,249253.0,118108.0,61087.1,341981.0,-8897.35,-0.13950433613390725,-0.8439490755429666,0.1705974594222313
18-69196-010,"BRACKET-MNTG,MICROWAVE,UPPER",N,63603,36338.1,31032.6,2021910.0,1087450.0,1508190.0,-0.8909170141968282,2.4518090788971274,3.380848287737375
18-69243-010,"BRKT-GRAB HANDLE,EXTENDER MTD",N,67808,67422.4,44152.4,52773.4,38858.6,-14000.0,-0.4275376395470815,0.0022530762101687037,0.9235898818999023
18-69290-010,"BRACKET-MTG,MICROWAVE,AFT",N,63603,88417.3,75420.1,110609.0,-12978.9,-29354.2,-0.27982667470277106,0.09374496528992358,0.9468198399129509
18-69299-000,"BRACKET-REINF,MICROWAVE,FWD",N,63603,52538.4,45051.4,24223.7,1020.34,-105158.0,-0.39679176800240074,-0.06230939999830755,0.8522635946515644
18-69410-000,"BRACKET-FRIDGE BASE,TOP PLATE",N,71904,765071.0,583556.0,1720760.0,800326.0,50054.5,2.1750274706565755,0.281056200273683,2.406724514364599
18-69453-010,BRKT-TELEVISION,N,73705,127210.0,85897.2,2061350.0,1128050.0,1023580.0,-0.4567298262342141,1.7269905559478422,2.5749756511567896
18-69483-000,"BRKT-MTG,LWR VALVE/MOD 28F",R,65001,181076.0,64477.1,-11247.1,-17253.5,156697.0,-0.09500080860156555,-0.06637467545955714,0.7458393493811148
18-69531-000,"BRKT-MTG,BODY,HINGE,DOOR,LWR",N,65306,91957.6,35635.7,0.0,0.0,0.0,-0.42759261007975935,0.10710197133380335,1.0162595227332618
18-69540-000,"BRKT-OP STATION,TEMP",W,82016,17302.0,21658.1,131305.0,-10781.9,-41447.9,-0.5094248890112986,0.08271187639771359,1.034378764801773
18-69668-010,"BRKT-MTG,CAB,HINGE,DOOR,LWR",N,65306,45984.0,16270.5,224348.0,-1077810.0,139406.0,-0.6449354868321318,1.1429776331639132,2.057753212097312
18-69668-020,"BRKT-SWING,CAB,HINGE,DOOR,LWR",N,65306,114724.0,23334.3,157587.0,-1085590.0,139543.0,-0.5639411869062265,1.1186703605523112,2.0095407084964707
18-69680-020,"BRACKET-MNTG,TV,48-60",N,73705,125798.0,82235.6,-43981.1,40687.1,-99995.0,-0.19266236067102224,-0.08414125467783096,0.7507338893440001
18-69771-000,"BRKT,HEIGHT CONTROL,CAB,UPPER",R,65001,5411.05,6197.98,8441.15,-34908.8,-4424.6,-0.40348646355717993,-0.28101725776077663,0.6754176809687328
18-69783-020,"BRKT-PIVOT,WINDSHIELD WIPER",N,66012,15808.7,12997.6,10332.2,0.0174583,-5294.48,-0.5664089282180785,0.1271531198036979,1.102198808890324
18-69853-010,"BRACKET-MOUNTING,MICROWAVE,60",N,63603,49759.2,39222.0,1977250.0,1100860.0,1478210.0,-0.8398124675536498,2.37830311513056,3.296367619814691
18-69864-010,"BRKT-BUNK RESTRAINT,48XT",N,66609,41562.1,26994.9,1537530.0,-1084050.0,913198.0,-0.8424398272391429,2.867385655022874,3.7710733585139424
18-69869-000,"BRACKET-TRANS,HALO MTG,48XT",N,67312,11992.4,10001.1,1554780.0,-1075280.0,1659390.0,-1.2195743870374935,3.737659729932955,4.707752584199013
18-69890-010,"BRKT-SUPPORT,VANITY,LH",N,82A03,14344.4,10687.8,441167.0,-937551.0,-155527.0,-0.5918683263805566,0.6882903647837905,1.6135912918717483
18-69890-020,"BRKT-SUPPORT,VANITY,RH",N,82A03,14344.4,10687.8,441167.0,937551.0,-155527.0,-0.47720632578965694,-0.5842141305149208,0.5483960072873862
18-69891-010,"BRKT-VANITY,BLOCK HTR",N,82A03,40228.6,29373.9,483318.0,-920896.0,-165656.0,-0.49784034326996385,0.6763994327581723,1.568765947480036
18-71030-000,"BRKT SHOCK,LWR,160,M2,NWR",R,65003,92628.0,34591.5,-17547.3,261.043,-48808.5,-0.11410460402840052,0.035846336684194624,0.8498083217457033
18-71032-000,"BRKT,SHOCK,LWR,280,M2,NWR",R,65003,78708.1,29061.7,-13556.2,-308.361,-27619.4,-0.15230005499855084,0.07086665812891225,0.8912155081299921
18-71033-000,"BRKT SHOCK,UPR,160-280,M2,NWR",R,65003,90180.9,41633.7,156236.0,39507.9,32412.7,-0.11261798584029493,0.20182855717533504,1.0136859083804275
18-71295-000,"BRKT-TRACK ROD,11 MM",R,65018,671176.0,229744.0,3273020.0,-453089.0,17024.8,1.0275857827099977,1.7373985051954266,2.7301240064590133
18-71311-010,"BRKT-FRONTWALL,J BLOCK,TXV,RHD",N,70032,90642.4,62210.7,-105439.0,561808.0,428287.0,-0.42772114381562076,0.33249948073632263,1.222160904733913
18-71313-000,"BRKT-TRACK ROD,11MM,116 DAY",R,65013,356856.0,121714.0,-1189.39,-26189.8,7383.31,0.449926566289774,0.3372714745571853,1.2159292790915603
18-71318-000,"BRKT-TRACK ROD,11MM,116 DAY",R,65018,138937.0,50355.3,-25922.5,-31295.4,-6.63612,-0.033172992577482324,0.13516339621317972,0.9393681961681505
18-71321-000,"BRKT-TRACK ROD,126 DAY,BATTY",R,65018,217021.0,75819.9,18873.5,-29154.2,-9327.04,0.12684284628695874,0.13300293796917836,0.9407724784832004
18-71321-001,"BRKT-TRACK ROD,126 DAY,BATTY",R,65018,188741.0,66595.7,-29990.1,-36472.3,-2753.75,0.0675007515005307,0.13001055737931025,0.9332792254937782
18-71484-010,"BRACKET-REAR,UPPER,LH",N,74505,464888.0,284142.0,2706840.0,-1049310.0,1555030.0,0.2376873817137211,4.186483385772336,4.9933179233413245
18-71484-020,"BRACKET-REAR,UPPER,RH",N,74505,464769.0,284141.0,2706740.0,1049350.0,1555020.0,0.3659233377946767,2.7622146563110386,3.5807342838256746
18-71505-000,"BRKT-BKW,UPHOLSTERY,LOW ROOF",N,67312,8821.84,12066.8,-14903.0,2.86324e-12,203.073,-0.6389492322093718,-0.14023283446956405,0.9383335233277537
18-71505-001,"BRKT-BKW,UPHOLSTERY,HIGH ROOF",N,67312,7823.44,10742.0,-6855.57,-1.56056e-12,225.86,-0.6446551558472874,-0.13685986933192126,0.9447581269972852
18-71549-010,"REINF-BACKWALL COND BRKT,P4",N,82301,20069.4,17463.5,57540.8,48887.1,1231.9,-0.5454919563207676,0.12236811843198812,1.0870266714183598
18-71579-000,"BRKT-TRACK ROD,PAR L10",R,65018,674955.0,226194.0,-50050.3,-218581.0,32246.7,1.0271743088546026,0.27067690822344925,1.467596017247461
18-71580-000,"BRKT-TRACK ROD,CAB",R,65001,193223.0,67360.1,2633760.0,-164358.0,424383.0,-0.16579670356126194,1.4985344933182008,2.30885261901366
18-71583-000,"DBLR, AOS BRKT L10 114SD",R,65001,101683.0,37117.0,107500.0,8082.17,3175.0,-0.21135890502707802,-0.2644941999487769,0.5878714479063364
18-71649-000,"BRKT, AIR OVER SHOCK M2",R,65001,1025060.0,449854.0,-12348.7,-1984.03,-40111.5,2.070462957493625,-0.43102532501803564,2.077966208336925
18-71765-010,"BRKT-PARTITION,36XT",N,82102,59463.1,60503.7,1418060.0,1012120.0,179982.0,-0.3599062221436927,0.2415359205841374,1.1129068568503153
18-71846-000,"BRACKET-SUPPORT,CTRL,PNL,36,XT",N,82102,13999.4,11668.8,1745180.0,-1169940.0,677190.0,-0.8631665016261181,2.612990549483523,3.529166488138025
18-71860-000,"BRACKET-SUPPORT,HALO,36,XT",N,82102,5032.22,4532.47,1787630.0,-1115960.0,1435850.0,-1.1265628116402522,3.746192427383145,4.692274549623818
18-71883-030,"REINF-TETHER BRKT,2 MB,43N",N,82002,116692.0,41617.3,1336390.0,-319681.0,-12398.3,-0.4173081463682302,0.7701375385504832,1.633758006610865
18-71883-050,"REINF-TETHER BRKT,2MB,43N,RHS",N,82002,117226.0,41727.5,1336630.0,319716.0,-12534.2,-0.3773298264277187,0.3360849205191927,1.2077441326805898
18-71995-000,"BRKT-TRACK ROD,CAB,FWD",R,65018,140480.0,50174.0,36515.0,-6462.95,79322.0,-0.05545461769631724,0.26373166636668605,1.0691774176620086
18-72001-000,"BRKT-CONTROL BOX,APU,LOFT",N,59905,183898.0,266091.0,2948610.0,-881832.0,154131.0,0.39201816167167025,2.0837199588634907,2.909187296296236
18-72247-000,BRACKET-BACKWALL REINFORCEMENT,N,67312,3405.01,4094.44,1411320.0,21446.4,978541.0,-0.9720563705549117,1.9026987354915075,2.8832708086764565
